date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER
2021-01-01,17.309506255383155,0.9485787150017752,0.0,0.9485787150017752,0.9485787150017752,,17.309506255383155,,,54.263836660211005,6.996695005489115e-05,
2021-01-02,18.011018123695564,0.9483242276696578,0.0,0.9483242276696578,0.9483242276696578,,18.011018123695564,,,51.75130597984077,6.959654658669241e-05,
2021-01-03,25.274782419863808,0.9485933371733548,0.0,0.9485933371733548,0.9485933371733548,,25.274782419863808,,,33.529121588072016,7.000483878764049e-05,
2021-01-04,31.27488421796681,0.9490563411022692,0.0,0.9490563411022692,0.9490563411022692,,31.27488421796681,,,23.330789110979342,6.964810286969092e-05,
2021-01-05,30.534874843258905,0.9491339468460458,0.0,0.9491339468460458,0.9491339468460458,,30.534874843258905,,,24.37568423978506,6.966534421244279e-05,
2021-01-06,23.48396244332375,0.94889988849777,2916.5819516013094,3.609266366303967,1.573710773130655,1079.9131381138682,124.8869614468072,732.2457129590678,473.9110703904679,37.63065118749087,7.055049591136249e-05,14494.63218764721
2021-01-07,17.255760148654872,0.948894498900403,0.0,0.948894498900403,0.948894498900403,,17.255760148654872,,,54.624053804787074,7.00987542082206e-05,
2021-01-08,18.28812134850888,0.948821346088408,0.0,0.948821346088408,0.948821346088408,,18.28812134850888,,,51.394162599958406,7.023945932259466e-05,
2021-01-09,25.22389105176534,0.9483013829017328,0.0,0.9483013829017328,0.9483013829017328,,25.22389105176534,,,33.72396764398892,7.001030923517336e-05,
2021-01-10,31.395949948116524,0.9485629546283472,7498.580161625974,7.56209312189796,2.51987779030238,1118.918937280555,296.76031550829964,765.099783200311,501.210185890818,23.646898894781728,7.120854493297385e-05,14243.177895413508
2021-01-11,30.571140333105447,0.949028423786996,833.0994688218452,1.6821528375352706,1.1232994305116428,1121.1160810315585,60.08505810178932,766.9490678073522,502.74644628198325,25.121450254856672,7.202263606175285e-05,14220.0855750726
2021-01-12,23.55475548790758,0.9488835884155992,0.0,0.9488835884155992,0.9488835884155992,,23.55475548790758,,,37.32135782733676,7.016263554848508e-05,
2021-01-13,17.37304732641141,0.9486322301320655,0.0,0.9486322301320655,0.9486322301320655,,17.37304732641141,,,54.2125653689476,7.011831175882012e-05,
2021-01-14,18.23558332587793,0.9486228525662008,0.0,0.9486228525662008,0.9486228525662008,,18.23558332587793,,,51.594809412073225,7.031461102755102e-05,
2021-01-15,25.25072545824068,0.9489342266596188,0.0,0.9489342266596188,0.9489342266596188,,25.25072545824068,,,33.95209951777258,7.085620257742547e-05,
