date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER
2021-01-01,11.3038458897811,0.9167783804229284,0.0,0.9167783804229284,0.9167783804229284,,11.3038458897811,,,32.737468275391656,2.95965272189652e-05,
2021-01-02,12.440454950951624,0.9167076656824044,0.0,0.9167076656824044,0.9167076656824044,,12.440454950951624,,,30.468600852816195,2.951600295802164e-05,
2021-01-03,20.742355196872627,0.9169501544080538,0.0,0.9169501544080538,0.9169501544080538,,20.742355196872627,,,18.70248750157093,3.053418876422737e-05,
2021-01-04,27.499276377112302,0.9169790250604404,0.0,0.9169790250604404,0.9169790250604404,,27.499276377112302,,,11.599521967710883,2.8817661434733386e-05,
2021-01-05,26.170114407122387,0.9166463478461226,0.0,0.9166463478461226,0.9166463478461226,,26.170114407122387,,,12.66656744243548,2.896640074556869e-05,
2021-01-06,17.88957549571574,0.9168196929722636,0.0,0.9168196929722636,0.9168196929722636,,17.88957549571574,,,21.344124450412423,2.9192350246425583e-05,
2021-01-07,11.21608520767367,0.9168767890367224,0.0,0.9168767890367224,0.9168767890367224,,11.21608520767367,,,32.493672714970565,2.922216367755272e-05,
2021-01-08,12.606337007641464,0.9170992844473704,0.0,0.9170992844473704,0.9170992844473704,,12.606337007641464,,,29.90847403964028,2.9334557993926032e-05,
2021-01-09,20.67005386708088,0.9169350349382864,0.0,0.9169350349382864,0.9169350349382864,,20.67005386708088,,,17.881095244943996,2.899446969804059e-05,
2021-01-10,27.548673496584524,0.9171100357759296,0.0,0.9171100357759296,0.9171100357759296,,27.548673496584524,,,11.655559001742205,2.8991024998403925e-05,
2021-01-11,26.14536124882264,0.916775278185642,0.0,0.916775278185642,0.916775278185642,,26.14536124882264,,,12.729768692650438,2.901156149833906e-05,
2021-01-12,17.895257264536724,0.9170970538801596,6661.512450701128,6.9991104006612455,2.3286147520125287,1034.0591832018713,244.76622294043364,693.7527346880258,442.03885956217664,21.469416828837044,2.925565393367764e-05,14315.197632769785
2021-01-13,11.134142596980558,0.9166105141744376,9944.339498815929,10.178551633438389,3.054460194731881,1007.4986507776551,346.12279667985234,672.5099966947835,425.146972473088,32.34848571447994,2.8904034158669863e-05,14371.436399303871
2021-01-14,12.537411491720825,0.9172767549151356,9910.05826593134,10.059679819979356,3.037671778002339,1016.8675778179486,348.4797728489887,680.9252164606808,432.4682050215227,29.791738174097038,2.904092563607353e-05,14249.586876336572
2021-01-15,20.69547313174552,0.917012124236395,9934.860050740544,9.735542139312535,2.9878812609218386,1060.8521855346028,364.05586507562674,717.4917935907215,462.5103139099035,17.991860313936993,2.926268439339596e-05,14011.371693702384
2021-01-16,27.618358817446182,0.9172219286595066,9974.003464499952,9.505136968001445,2.952671438828388,1097.742445569728,377.33803093497744,748.0227734521967,487.5181547007055,11.769358096271498,2.9525961471404333e-05,13864.37348368281
2021-01-17,26.0529724419678,0.916876648987929,9893.49810689541,9.424955402111475,2.9396261615795005,1092.7984992557467,373.3603380502738,745.4911336474407,486.4911059150744,12.61611536888462,2.8639620220848416e-05,13719.44670800025
2021-01-18,17.995601042604683,0.9170733490397917,9842.205129979133,9.678768095176402,2.979210018436073,1051.0673894049448,357.7964014848424,711.2665889627074,458.6625007587125,20.91719353920754,2.880452699855798e-05,13885.736135814868
2021-01-19,11.201231886574606,0.9170134820860526,9869.856121318966,10.029347620041264,3.0326542539346715,1012.199314374952,345.17157846417314,678.2289677973534,431.0338776754286,32.0782493842013,2.8783733014573616e-05,14190.684909897698
2021-01-20,12.49547008513945,0.9169714014102898,4529.296295195157,5.1138550468465125,1.8898124673126384,1009.2388435563583,165.45431401700648,675.5104567959215,428.6314902400055,29.35990096495834,2.854111583273005e-05,14232.919441142829
2021-01-21,20.61071436205573,0.9172265856032364,0.0,0.9172265856032364,0.9172265856032364,,20.61071436205573,,,17.449603768483264,2.822993176448708e-05,
2021-01-22,27.36867872092988,0.9167634799506932,0.0,0.9167634799506932,0.9167634799506932,,27.36867872092988,,,11.827038775735128,2.9228555127410808e-05,
2021-01-23,26.13192239730465,0.91655116543298,0.0,0.91655116543298,0.91655116543298,,26.13192239730465,,,12.676658143604806,2.894682247084028e-05,
2021-01-24,17.906456742884412,0.916708713555884,0.0,0.916708713555884,0.916708713555884,,17.906456742884412,,,21.122377701915088,2.8860311659302737e-05,
2021-01-25,11.08205189254244,0.9171015984683476,1529.1626419619904,2.22533985147895,1.2367674571057228,1043.808566133216,65.41009916163769,717.8402825186442,472.55445049713217,32.15116761416669,2.8647986718359785e-05,12475.2006815587
2021-01-26,12.594902383057644,0.9166870186136008,0.0,0.9166870186136008,0.9166870186136008,,12.594902383057644,,,29.545835082357797,2.895626686386028e-05,
2021-01-27,20.65812861216065,0.9170451429066876,0.0,0.9170451429066876,0.9170451429066876,,20.65812861216065,,,17.952200677733362,2.914987341392532e-05,
2021-01-28,27.45365856247535,0.9168359220006348,0.0,0.9168359220006348,0.9168359220006348,,27.45365856247535,,,11.488955228113213,2.845594428221347e-05,
