date,T_AMB,P_AMB,CMP_SPEED,CDP,GGDP,HPT_IT,CDT,LPT_IT,EXH_T,RH,WAR,POWER
2021-01-01,22.537223983450087,1.0065471898686968,0.0,1.0065471898686968,1.0065471898686968,,22.537223983450087,,,90.5167455851668,0.0001523825388534,
2021-01-02,24.09186467000276,1.0066304756054585,3885.9348990614258,3.6942015841731255,1.7889694309291653,1212.415536311166,187.4517894869061,910.8279828030368,670.4668457914806,82.4774429333926,0.000152295971726,8406.623644012368
2021-01-03,28.621567948088977,1.0064276847922071,7046.690889672282,5.71014386134694,2.3971100473431317,1242.4103517377796,329.48064064396,941.5512790419084,700.4243249545451,63.390527848044,0.0001529295236787,8033.706732758871
2021-01-04,31.811631519898903,1.006675653612327,1479.5907286014851,1.9913391115751191,1.2974345455089946,1254.6892183586667,95.0813954186578,950.994351644624,707.6812870685266,52.238508447761006,0.0001520341158669,8105.039241772762
2021-01-05,30.48124924301615,1.006466364569313,4656.920259432087,5.093358838085535,2.0230375473416955,1129.3847380017755,202.1416810755455,786.0638743367168,526.7832889412886,56.46205650747249,0.0001520823253104,13420.959572498808
2021-01-06,25.74787237514344,1.0065419803704068,9298.231547648826,9.305902623984377,3.0604997855137674,1107.0650082068255,365.3530107001735,767.4598698817955,511.4160094442424,74.57032807884798,0.0001517944899451,13504.935688286378
2021-01-07,22.46596658597948,1.0064576601794768,9286.111583120844,9.411541957572004,3.077705915017047,1089.2810004155046,359.2187482697934,752.5282187316903,499.01104618990206,91.03349453890608,0.0001526366314,13588.116827914442
2021-01-08,23.933212321969396,1.0066203024456335,9257.93872379555,9.300955721735004,3.059811436752784,1098.7921482620095,361.4337603096312,761.2916002743482,506.8173316774557,82.91235393041656,0.0001515846383836,13464.935256630471
2021-01-09,28.56410340808001,1.0066321894906447,9277.48887627292,9.152029066131815,3.035233306389809,1124.4172944586142,370.1731372849072,782.8082605817868,524.6996154004432,63.50582741709108,0.000152683027626,13357.904936605046
2021-01-10,31.986695140970077,1.0064408226454435,9310.960085670857,9.073111205199911,3.02183641472237,1142.2222767293365,376.8353603911908,797.373611479116,536.5459723948519,52.0122376271761,0.000152957809222,13323.278684511732
2021-01-11,30.43093974061969,1.0063060121767495,9328.651284593578,9.161034813051693,3.0362452322794646,1132.9171448528234,374.2541619337971,789.0939226596461,529.3453174451814,56.55606882003045,0.0001519084927619,13419.55068855551
2021-01-12,25.709627720207703,1.0062304409436695,9306.80139713036,9.303176657057096,3.0595797083476204,1107.5047589102703,365.29244380591575,767.9219428245625,511.8627479573738,74.75186677682736,0.0001519803850141,13524.36017134064
2021-01-13,22.595510939757634,1.0065201791193032,9341.761853713591,9.497301126732117,3.0917950506887792,1088.5272292017105,360.10868646905965,751.0140536724084,497.1589798598839,89.7622170850287,0.0001516634566682,13727.805482033522
2021-01-14,23.895131875947488,1.0064734668666382,9347.364818970864,9.452375875089182,3.084394659205366,1095.4601265876695,362.5090793980457,756.8461790655714,502.0106021106717,83.86775431098556,0.0001529687362615,13694.00836857674
2021-01-15,28.64418672686704,1.0062844195350171,9321.390241726913,9.210525856503493,3.0443480399722884,1122.6466424653345,370.6455069836088,780.6453222085928,522.4438283401013,63.00288331833985,0.0001522527608724,13453.957543981182
2021-01-16,32.021600943870915,1.0064596806205353,9235.237130264057,8.928751609535745,2.9977138950193507,1145.4649531765156,375.52739697634,801.9591571440466,541.6312090870316,51.89021004503999,0.0001528390940759,13123.089524669393
2021-01-17,30.47937868827046,1.0061420989106342,9183.736544443678,8.893175262450642,2.9912780466689832,1138.83814288,371.88417580450846,797.4333457637614,538.5771365042698,56.44156263478947,0.000151949398706,13037.103487353108
2021-01-18,25.66946984252216,1.0061297672792218,9130.557156355231,8.980265751874372,3.005872944272299,1114.6692420473616,362.3648676613452,777.9738442285385,522.9634786056073,75.11338378701569,0.0001523055878964,13064.626403883332
2021-01-19,22.54404500234248,1.006886684494024,9118.009653299268,9.087279157498072,3.024871786609973,1099.415436897101,356.8246601357151,765.1348217637288,512.2664239370794,90.66132144975388,0.0001526723218305,13162.708622117178
2021-01-20,23.894454353470767,1.0064063829946177,9086.115148815326,8.974955944911109,3.0053723038431888,1109.2729910529508,358.8970484845749,774.2703969218469,520.4500179528769,83.54173592533208,0.0001524771031525,13033.944824938812
2021-01-21,28.619130166141087,1.0065550494114328,9054.82648635943,8.738162109143454,2.965677446156825,1137.6976128575757,366.9034962759715,799.4132467477451,542.241781900024,63.226428657419866,0.0001525738114236,12797.392427717255
2021-01-22,31.91585828624298,1.0064786956794904,9013.819966498457,8.547211460553982,2.932993071845605,1158.8563231293545,372.2106336349987,818.5615477805987,559.1335770570059,52.05241432196416,0.0001524574901943,12587.051024536631
2021-01-23,30.50535099878014,1.0063941497065845,7803.814637271025,7.500438781610452,2.674217395468626,1156.7667993433122,326.1848339318091,818.8473902769935,560.7856728479163,56.8391295415893,0.0001532995090448,12387.099686370082
2021-01-24,25.83797724324528,1.0061934013395133,0.0,1.0061934013395133,1.0061934013395133,,25.83797724324528,,,74.39583256209286,0.0001522933096302,
2021-01-25,22.612053360293604,1.0063202679582917,0.0,1.0063202679582917,1.0063202679582917,,22.612053360293604,,,90.47365568943452,0.0001530704198887,
2021-01-26,23.89299626015657,1.006315569607296,0.0,1.006315569607296,1.006315569607296,,23.89299626015657,,,84.17022999076836,0.0001536109918666,
2021-01-27,28.612817859366547,1.0065457542047735,0.0,1.0065457542047735,1.0065457542047735,,28.612817859366547,,,63.67401785487123,0.0001535352784812,
2021-01-28,31.93878688903683,1.0060666371380147,0.0,1.0060666371380147,1.0060666371380147,,31.93878688903683,,,51.79359220581237,0.0001519297470382,
2021-01-29,30.483375943564862,1.0064836859831556,0.0,1.0064836859831556,1.0064836859831556,,30.483375943564862,,,57.25209421034032,0.0001542420797085,
2021-01-30,25.83009089307272,1.0062293869028054,0.0,1.0062293869028054,1.0062293869028054,,25.83009089307272,,,74.52253250128238,0.0001525705876607,
2021-01-31,22.487237416257454,1.0064278921344558,0.0,1.0064278921344558,1.0064278921344558,,22.487237416257454,,,90.9592865926932,0.0001526904844022,
2021-02-01,23.989491679966974,1.0064054087659762,0.0,1.0064054087659762,1.0064054087659762,,23.989491679966974,,,83.08284706283503,0.0001525404957795,
2021-02-02,28.61941053344937,1.006526115443812,0.0,1.006526115443812,1.006526115443812,,28.61941053344937,,,63.148100947816914,0.0001523822054464,
2021-02-03,32.022123848771415,1.0064700508649984,0.0,1.0064700508649984,1.0064700508649984,,32.022123848771415,,,51.86523458920016,0.0001528093325452,
2021-02-04,30.38800916714581,1.0063129252736307,0.0,1.0063129252736307,1.0063129252736307,,30.38800916714581,,,56.9325312845261,0.0001523750549388,
2021-02-05,25.68696217383561,1.006301034968623,0.0,1.006301034968623,1.006301034968623,,25.68696217383561,,,75.33882549322392,0.0001529545494125,
2021-02-06,22.553891391212375,1.0060889938993782,0.0,1.0060889938993782,1.0060889938993782,,22.553891391212375,,,90.876698264687,0.0001532626699882,
2021-02-07,24.07459854627515,1.006699344579849,0.0,1.006699344579849,1.006699344579849,,24.07459854627515,,,82.6078275622853,0.0001523893763051,
2021-02-08,28.7108404759738,1.0057704707759456,0.0,1.0057704707759456,1.0057704707759456,,28.7108404759738,,,62.81265872764805,0.000152524011571,
2021-02-09,31.93406380483016,1.0063677415696424,0.0,1.0063677415696424,1.0063677415696424,,31.93406380483016,,,52.00673712522654,0.0001524897240425,
2021-02-10,30.44092719830168,1.0059602515961303,0.0,1.0059602515961303,1.0059602515961303,,30.44092719830168,,,56.7265394259006,0.0001525301470635,
2021-02-11,25.87796339175981,1.006252549997093,0.0,1.006252549997093,1.006252549997093,,25.87796339175981,,,74.73182728271264,0.0001533883240962,
2021-02-12,22.621669926517967,1.006360195267248,0.0,1.006360195267248,1.006360195267248,,22.621669926517967,,,90.38852073428173,0.000152990358645,
2021-02-13,23.957409934789776,1.006243480054411,0.0,1.006243480054411,1.006243480054411,,23.957409934789776,,,83.27676094249423,0.0001526176826498,
2021-02-14,28.62291047221834,1.0062237865083306,4307.214910525928,3.465459230278201,1.7970134991805742,1316.6150270675057,223.87698369876463,1040.962217806499,813.105760452797,63.468880177120376,0.0001530958423903,5966.92372125711
2021-02-15,31.90467076428136,1.0062528934828767,6067.912450149916,4.423328033083632,2.1097332069193224,1333.8537416487543,308.4497693618819,1057.3086430511544,828.3536693395722,52.450777056401314,0.0001535274544462,5896.17647704175
2021-02-16,30.32931837477856,1.0066828586706948,6052.642996844063,4.433660360575677,2.112632944462681,1325.7394627319857,305.7784873693472,1050.2902937374167,822.2952952309598,57.380471921955,0.0001531485785874,5900.824642002924
2021-02-17,25.790924336226517,1.0067523920923511,6093.152795362104,4.5562508110315045,2.141713250058604,1295.47387320037,300.40779570665705,1020.8570018299396,794.3181012921619,75.08482391537167,0.0001532769089854,6075.879805466458
2021-02-18,22.653838545054118,1.006355949383696,6074.504925180402,4.588397298702177,2.148847384820164,1278.2704748285937,295.4186966660382,1005.5056167076096,780.6974707902091,90.11368127640476,0.0001528597387215,6102.7566068011065
2021-02-19,23.963753821466025,1.006726712260922,6051.989751024487,4.541531340271224,2.138235106075204,1288.985778377755,296.8344771406771,1016.115055058544,790.9093108346005,83.67450600987718,0.0001532458980193,6035.425409968514
2021-02-20,28.667152774721814,1.0064984958023768,6050.598367670613,4.458859796452243,2.1184235940620177,1319.4926889615683,303.8172664372232,1044.3425752990672,816.7301219368045,63.157144439447706,0.0001527623401448,5940.494340251811
2021-02-21,31.819810278772117,1.0065497177279958,6006.541139794091,4.357028863143731,2.094171471180418,1342.9162820477486,307.1036307821211,1067.6324615443996,839.2412060883507,52.8775838845452,0.0001539955150339,5791.12615794722
2021-02-22,30.42809578056432,1.0062113629656368,6042.249024823752,4.41613866851187,2.1079703964449146,1330.2557021973823,305.854235705561,1054.8295622723854,826.7154014174193,57.47893006350188,0.0001542693199874,5881.592599278432
2021-02-23,25.772113797298317,1.0064221610875932,5980.0955158208935,4.419043528038263,2.1088805158327246,1304.9855953034148,296.8520390650473,1033.9056700356662,809.3904406551187,75.53396209701016,0.0001540282877323,5842.412679027508
2021-02-24,22.67967308771468,1.0064085128639535,2993.801749090064,2.741032370913899,1.5643797595754936,1287.0815182551512,157.70178046132597,1017.0373035079284,793.7326315406436,90.03516020449587,0.0001529354880923,5914.628679845336
2021-02-25,24.022986832434416,1.0070303065405768,0.0,1.0070303065405768,1.0070303065405768,,24.022986832434416,,,83.28973334404925,0.0001529994709672,
2021-02-26,28.700596087804048,1.0066456017748773,0.0,1.0066456017748773,1.0066456017748773,,28.700596087804048,,,62.97493592551777,0.0001526012915607,
2021-02-27,31.924593363657845,1.0062360790415523,0.0,1.0062360790415523,1.0062360790415523,,31.924593363657845,,,52.34745137837516,0.0001533654310143,
2021-02-28,30.41169681894667,1.006539491745715,0.0,1.006539491745715,1.006539491745715,,30.41169681894667,,,56.85493252330565,0.0001525303388229,
2021-03-01,25.7508324279842,1.006274475908944,0.0,1.006274475908944,1.006274475908944,,25.7508324279842,,,75.28562628318022,0.0001533474237324,
2021-03-02,22.497590264888164,1.0061675848864484,8251.48471650381,7.894519149768389,2.793576910290962,1128.3394613612809,336.0010529350275,801.2054133576573,550.4309293228815,91.00160138637136,0.0001528986017247,11908.193676816363
2021-03-03,23.94761320465904,1.0067801358085815,8496.374448766912,7.955866388184996,2.8300716944134603,1142.6508861116265,350.2907766422061,816.3077226740794,565.190172591839,83.53718048946533,0.0001528335707684,11583.800277868606
2021-03-04,28.799472329519983,1.0067683643447942,8088.189116196656,7.4306988753333,2.711951493726352,1174.2996882251066,344.30875730726234,845.0726082483321,590.729594840989,63.12974499436356,0.0001538033870328,11307.141683186244
2021-03-05,31.949910172396823,1.006590296337844,0.0,1.006590296337844,1.006590296337844,,31.949910172396823,,,52.27770149654583,0.0001534036291732,
2021-03-06,30.442667359399326,1.0064065665510225,0.0,1.0064065665510225,1.0064065665510225,,30.442667359399326,,,57.17598604504351,0.0001536129090139,
2021-03-07,25.85724163233304,1.006371097972795,0.0,1.006371097972795,1.006371097972795,,25.85724163233304,,,74.84522006891194,0.0001534880351778,
2021-03-08,22.57356020446487,1.006205439054941,0.0,1.006205439054941,1.006205439054941,,22.57356020446487,,,91.22227176833148,0.0001539555396226,
2021-03-09,24.08201815270136,1.006496820257054,7031.366099380288,7.708189134491783,2.5927429883824997,1083.1739286159864,270.2819234078862,735.5975917851373,477.0940625208464,82.82098020336038,0.000152860297348,15237.12253795568
2021-03-10,28.60717397857583,1.0064704965689015,9972.165554582709,10.371933688137142,3.2309137673652124,1104.356854613711,380.4348613116164,752.5291672806703,490.5625531249468,63.86412729721209,0.0001539805889093,15212.208622438398
2021-03-11,31.922928255420192,1.006425747201834,7007.392938807315,7.433574511109963,2.5497504912356104,1125.7370459384174,282.43891588222465,772.0674163476347,507.8134969739629,52.20823889770369,0.0001529888442858,14888.814517538043
2021-03-12,30.480755356695624,1.0066614427838545,0.0,1.0066614427838545,1.0066614427838545,,30.480755356695624,,,56.92311888931554,0.0001532242993222,
2021-03-13,25.841517868898094,1.006538830470088,0.0,1.006538830470088,1.006538830470088,,25.841517868898094,,,74.9980945088685,0.0001536013222328,
2021-03-14,22.59925715270572,1.0069264652026104,1250.0,2.221766357241464,1.2918543937751523,1067.608944579392,65.92143014053055,721.0315606767936,464.0421578092512,90.87932022077104,0.0001535812849625,15548.205092372502
2021-03-15,24.03285711763541,1.0062725566673192,9934.408740387522,10.501994843670705,3.2508097500313533,1081.4184764655697,371.6216648315179,733.8296687516871,475.4343106008775,83.49708062456146,0.000153716785208,15291.9068032879
2021-03-16,28.702779483482512,1.0065887420873274,9914.947388479515,10.255775850977573,3.212902692368748,1108.0383965171727,379.92567590772165,756.8155000929332,494.9080408200171,63.57967188620168,0.00015415805905,15063.869818731995
2021-03-17,31.833479680330345,1.006266891862291,9785.879037896697,9.880657658384337,3.1531805946254305,1131.5722417575732,384.18474016240685,779.2209812754967,515.2513350620271,52.98932082451652,0.0001544911276942,14610.56780075808
2021-03-18,30.599468175039267,1.0064772921050222,9857.831931617266,10.06662567161906,3.183037200586886,1121.5009772642743,382.8220464397341,769.2783989995796,506.01100529525297,56.55214486486742,0.0001533190068936,14845.875191276384
2021-03-19,25.835321399135363,1.00659877661729,9858.013675951015,10.272465355481389,3.2155875259736555,1094.7704266820183,373.8427658162229,746.7629822649309,487.2919001646816,75.37513578620435,0.0001542485262077,15021.49938800404
2021-03-20,22.761974812964265,1.006268658678269,9896.371897721709,10.47538641209084,3.246690371782499,1076.5802935139109,368.62823948241913,730.714028844456,473.4756819926483,89.71655217239017,0.0001532182605429,15237.617250501722
2021-03-21,24.07316131653641,1.0058462567545816,9984.2644393354,10.5795415507485,3.262106770054244,1081.2692481716913,372.33629563273286,733.0061138554951,474.2924775838272,83.34384525421184,0.0001538886577546,15423.820843526542
2021-03-22,28.73205490798677,1.0067182457283534,9992.552306295,10.389038157232743,3.233991275975564,1107.640190605415,381.2190569963083,755.1531885170933,492.6494000231123,62.985592175939786,0.0001529264755112,15286.41605242352
2021-03-23,31.88619401828194,1.006655511835958,9983.907000431574,10.233628056332316,3.209629572633988,1125.7317121660242,387.0253936843279,770.5925124999782,505.6138731531989,52.61355301837016,0.0001537791513747,15145.68209593064
2021-03-24,30.391285775585256,1.006602058326378,9973.76618564384,10.278309280810934,3.216536493330277,1118.50782352181,384.16948202093977,764.7296272764553,500.8868619106117,57.33250523368155,0.0001535184925103,15178.26437920236
